28,sulummû
28,sunqu
28,šūquru
27,abarakkūtu
27,ammar
27,argamannu
27,arhu
27,baṭālu
27,batāqu
27,Bel-iqiša
27,dāriš
27,Ehursaggalkurkurra
27,Ezida
27,gattu
27,Hamat
27,harābu
27,Hattu
27,imbaru
27,inanna
27,kīam
27,mušaknišu
27,Muṣaṣir
27,Namri
27,Nisaba_d
27,Padi
27,šadlu
27,šaplānu
27,šāt
27,šeriktu
27,Tebilti
27,tīrānu
27,Ursalimmu
27,Zaban
26,Abu
26,Arba-il
26,Arrapha
26,bitrû
26,Damunu
26,elēlu
26,Gargamišayu
26,gimirtu
26,huršāniš
26,ibilu
26,ištēniš
26,kilallān
26,līmu
26,littūtu
26,marāru
26,Mita
26,mušallimu
26,namrāṣu
26,naṭālu
26,Nisannu
26,pappardaliu
26,pirištu
26,qištu
26,raksu
26,rīštu
26,šapṣu
26,Šarrat-Kidmuri_d
26,šikittu
26,ṣimdu
26,sittūtu
26,supû
26,tartānu
26,Til-Barsip
26,Tušha
26,ugāru
26,ūsu
26,zâzu
26,ziqqurratu
26,zūku
25,akkullu
25,arāru
25,arku
25,Aššuru
25,bītānû
25,Bit-Dakkuri
25,buṭnu
25,Dimašqa
25,elēṣu
25,erû
25,herû
25,hidiātu
25,hiṣbu
25,irtu
25,isinnu
25,katmu
25,kummu
25,kunukku
25,kurummatu
25,madbaru
25,mušaklilu
25,mušamqitu
25,mūtu
25,muʾuddû
25,nahallu
25,nēmequ
25,nindanu
25,Nipur
25,rigmu
25,rimītu
25,ṣabtu
25,ṣalāʾu
25,šapālu
25,Šarru-lu-dari
25,Tamtu-rabitu
25,uggatu
25,urruhiš
25,Yakin-Lu
24,adappu
24,akalu
24,aṣû
24,Dagan_d
24,Haldi_d
24,Hamranu
24,hašāhu
24,Hazzat
24,hīrtu
24,Iadnana
24,Izirtu
24,Karalla
24,Libbi-ali
24,marû
24,qarrādu
24,rabû&&ša-rēši
24,rēšu&&īnu
24,šahû
24,šalšu
24,ṣibtu
24,surrātu
24,tibnu
24,waqāru
23,allu
23,arammu
23,asaʾītu
23,asurrû
23,bâʾu
23,bēl-zakār-šumi
23,Bit-Kilamzah
23,dalhu
23,dunnu
23,epšu
23,ešmarû
23,gugallu
23,hurru
23,itpēšu
23,kibsu
23,kirimahhu
23,lulû
23,Madaya
23,mannu
23,nābû
23,nekelmû
23,nēmedu
23,ṣābitu
23,šâṭu
23,šibbu
23,šūtu
23,Tašritu
23,tiklu
23,ṭūdu
23,Ubulu
23,wussû
23,Yasubigallayu
23,zāʾeru
22,Adad-idri
22,Baʾalu
22,Balaṭaya
22,biri-
22,Dilmun
22,durgu
22,ebû
22,gišmahhu
22,hibiltu
22,kaskasu
22,Kaššu
22,katāmu
22,kulūlu
22,Liʾtaʾu
22,marṣiš
22,mērehtu
22,napāhu
22,nigûtu
22,nudunnû
22,papāhu
22,Parsua
22,pasqu
22,rakābu
22,serdu
22,Subnat
22,ṣuhhuru
22,ṭēhu
22,Tukulti-Ninurta
22,ūmišam
22,Uqnu
22,urbu
22,Yaudayu
21,ahrītu
21,akû
21,dāʾišu
21,dimtu
21,elāniš
21,Emašmaš
21,gamāru
21,Gimirayu
21,Gula_d
21,harīṣu
21,Haza-il
21,Husur
21,ištānu
21,kappu
21,karmiš
21,katāru
21,kidinnu
21,Kulla_d
21,kupru
21,kuzbu
21,Lahiru
21,mukabbisu
21,mūrnisqu
21,mušimmu
21,muštarhu
21,palkû
21,piqittu
21,rebû
21,sāhiru
21,šarhu
21,šaṭāru
21,šiltāhu
21,šunu
21,šupšuqu
21,šurrû
