Kusu_d,Sennacherib_RN,2
Kusu_d,Esarhaddon_RN,1
Lamma-RA.BI_d,Ashurbanipal_RN,1
Laṣ_d,Tiglath-pileser_III_RN,6
Laṣ_d,Esarhaddon_RN,1
Marduk_d,Esarhaddon_RN,55
Marduk_d,Sargon_II_RN,54
Marduk_d,Ashurbanipal_RN,56
Marduk_d,Aššur-etel-ilani_RN,1
Marduk_d,Tiglath-pileser_III_RN,7
Marduk_d,Shalmaneser_III_RN,4
Marduk_d,Šamši-Adad_V_RN,2
Marduk_d,Adad-nerari_III_RN,2
Marduk_d,Sin-šarru-iškun_RN,2
Marduk_d,Sennacherib_RN,1
Mullissu_d,Ashurbanipal_RN,51
Mullissu_d,Sin-šarru-iškun_RN,6
Mullissu_d,Sennacherib_RN,3
Mullissu_d,Sargon_II_RN,6
Mullissu_d,Esarhaddon_RN,2
Nabu_d,Sin-šarru-iškun_RN,26
Nabu_d,Ashurbanipal_RN,115
Nabu_d,Esarhaddon_RN,40
Nabu_d,Sargon_II_RN,45
Nabu_d,Tiglath-pileser_III_RN,5
Nabu_d,Sennacherib_RN,6
Nanaya_d,Esarhaddon_RN,8
Nanaya_d,Tiglath-pileser_III_RN,1
Nanaya_d,Ashurbanipal_RN,2
Nanna_d,Ashurbanipal_RN,10
Nanna_d,Sennacherib_RN,3
Nergal_d,Ashurbanipal_RN,67
Nergal_d,Sennacherib_RN,15
Nergal_d,Tiglath-pileser_III_RN,6
Nergal_d,Sin-šarru-iškun_RN,3
Nergal_d,Esarhaddon_RN,5
Nergal_d,Sargon_II_RN,5
Nergal_d,Shalmaneser_III_RN,2
Ninagal_d,Esarhaddon_RN,3
Ninagal_d,Sennacherib_RN,1
Ninagal_d,Ashurbanipal_RN,3
Ningal_d,Ashurbanipal_RN,10
Ningal_d,Sargon_II_RN,2
Ninkura_d,Ashurbanipal_RN,8
Ninurta_d,Ashurbanipal_RN,53
Ninurta_d,Ashurnasirpal_II_RN,22
Ninurta_d,Shalmaneser_III_RN,9
Ninurta_d,Sargon_II_RN,9
Ninurta_d,Sin-šarru-iškun_RN,2
Ninurta_d,Esarhaddon_RN,1
Ninšiku_d,Sennacherib_RN,9
Ninšiku_d,Esarhaddon_RN,2
Ninšiku_d,Sargon_II_RN,3
Nisaba_d,Esarhaddon_RN,3
Nisaba_d,Sin-šarru-iškun_RN,1
Nisaba_d,Adad-nerari_II_RN,1
Nisaba_d,Ashurbanipal_RN,4
Nisaba_d,Sargon_II_RN,2
Nudimmud_d,Esarhaddon_RN,2
Nudimmud_d,Ashurbanipal_RN,3
Nudimmud_d,Tiglath-pileser_III_RN,1
Nusku_d,Ashurbanipal_RN,78
Nusku_d,Sin-šarru-iškun_RN,4
Nusku_d,Esarhaddon_RN,3
Palil_d,Ashurbanipal_RN,2
Sargon_II_RN,Haldi_d,26
Sargon_II_RN,Aššur_d,129
Sargon_II_RN,Bagbartu_d,8
Sargon_II_RN,Adad_d,39
Sargon_II_RN,Enlil_d,37
Sargon_II_RN,Ea_d,21
Sargon_II_RN,Šamaš_d,39
Sargon_II_RN,Anu_d,13
Sargon_II_RN,Marduk_d,20
Sargon_II_RN,Nabu_d,21
Sargon_II_RN,Sin_d,20
Sargon_II_RN,Ninurta_d,12
Sargon_II_RN,Mullissu_d,9
Sargon_II_RN,Ištar_d,12
Sargon_II_RN,Belet-ili_d,5
Sargon_II_RN,Bel_d,7
Sargon_II_RN,Kulla_d,2
Sargon_II_RN,Ningal_d,2
Sargon_II_RN,Ninšiku_d,1
Sargon_II_RN,Nergal_d,3
Sargon_II_RN,Nisaba_d,1
Sargon_II_RN,Ištar_Nineveh_d,1
Sebettu_d,Tiglath-pileser_III_RN,3
Sebettu_d,Shalmaneser_III_RN,1
Sebettu_d,Sennacherib_RN,1
Sebettu_d,Sargon_II_RN,1
Sennacherib_RN,Aššur_d,240
Sennacherib_RN,Ninšiku_d,7
Sennacherib_RN,Ištar_d,23
Sennacherib_RN,Adad_d,23
Sennacherib_RN,Igigi_d,10
Sennacherib_RN,Šamaš_d,21
Sennacherib_RN,Nergal_d,12
Sennacherib_RN,Sin_d,16
Sennacherib_RN,Šala_d,3
Sennacherib_RN,Tiamat_d,2
Sennacherib_RN,Zababa_d,2
Sennacherib_RN,Enlil_d,10
Sennacherib_RN,Haya_d,2
Sennacherib_RN,Ea_d,7
Sennacherib_RN,Mullissu_d,4
Sennacherib_RN,Nanna_d,2
Sennacherib_RN,Bel_d,9
Sennacherib_RN,Nabu_d,5
Sennacherib_RN,Ištar_Nineveh_d,7
Sennacherib_RN,Ištar_Arbail_d,6
Sennacherib_RN,Ningal_d,2
Sennacherib_RN,Belet-ili_d,4
Sennacherib_RN,Anu_d,3
Sennacherib_RN,Ninagal_d,1
Sennacherib_RN,Šarur_d,1
Sennacherib_RN,Kakka_d,1
Sennacherib_RN,Madanu_d,1
Sennacherib_RN,Tišpak_d,1
Sennacherib_RN,Kippat-mati_d,1
Sennacherib_RN,Anunnaki_d,1
Sennacherib_RN,Nusku_d,1
Sennacherib_RN,Šeruʾa_d,1
Sennacherib_RN,Kulla_d,1
Shalmaneser_III_RN,Aššur_d,127
Shalmaneser_III_RN,Adad_d,25
Shalmaneser_III_RN,Amurru_d,5
Shalmaneser_III_RN,Enlil_d,18
Shalmaneser_III_RN,Ninurta_d,13
Shalmaneser_III_RN,Anzu_d,3
Shalmaneser_III_RN,Anu_d,7
Shalmaneser_III_RN,Sebettu_d,3
Shalmaneser_III_RN,Šamaš_d,10
Shalmaneser_III_RN,Nergal_d,3
Shalmaneser_III_RN,Marduk_d,6
Shalmaneser_III_RN,Girra_d,1
Shalmaneser_III_RN,Ea_d,1
Shalmaneser_IV_RN,Marduk_d,2
Shalmaneser_IV_RN,Adad_d,2
Shalmaneser_IV_RN,Aššur_d,3
Shalmaneser_IV_RN,Sin_d,1
Shalmaneser_IV_RN,Šamaš_d,2
Sin-šarru-iškun_RN,Ištar-Aššuritu_d,3
Sin-šarru-iškun_RN,Nabu_d,14
Sin-šarru-iškun_RN,Tašmetu_d,7
Sin-šarru-iškun_RN,Belet-ili_d,4
